Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"Y Yang","Shareholder activism, corporate social responsibility and financial performance",2019,"","openaccess.wgtn.ac.nz","https://openaccess.wgtn.ac.nz/articles/thesis/Shareholder_activism_corporate_social_responsibility_and_financial_performance/17139698","",238,"2025-02-06 14:45:45","","","","",,,,,0,0.00,0,1,6,"… activism could influence CSR disclosure level respectively. Simultaneously, this thesis also investigates whether shareholder activism affects … , outside directors and CEO incentives. The …","https://openaccess.wgtn.ac.nz/articles/thesis/Shareholder_activism_corporate_social_responsibility_and_financial_performance/17139698/1/files/31695089.pdf","https://scholar.google.com/scholar?q=related:g8fIU5IVTtQJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
0,"DG Ramasubramanian","Promoter Shareholder Activism, Company Performance and Corporate Governance",2021,"Company Performance and Corporate …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3809650","",240,"2025-02-06 14:45:45","","","","",,,,,0,0.00,0,1,4,"… the Infosys CEO resigned from the company, This action of CEO got criticism from the company‟s founders for his decision. Some information can be found in the lengthy letter the CEO …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=3809650","https://scholar.google.com/scholar?q=related:RclGBEiGFgoJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
0,"C Maks-Solomon, JM Drewry","Online Appendix to “Why Do Corporations Engage in Moral Policy Activism?”",2018,"","dannyhayes.org","https://www.dannyhayes.org/uploads/6/9/8/5/69858539/corporateactivismlgbt_appendix.pdf","",241,"2025-02-06 14:45:45","PDF","","","",,,,,0,0.00,0,2,7,"… CEO Twitter accounts in our search for activism. After a preliminary investigation into activism via a CEO… minimal evidence that CEOs engage in activism, speaking on behalf of their …","https://www.dannyhayes.org/uploads/6/9/8/5/69858539/corporateactivismlgbt_appendix.pdf","https://scholar.google.com/scholar?q=related:00ZeCx2VCcMJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
0,"NSAR Rajan, S Othman","Antecedents of AGM Shareholder Activism in Malaysian Public Listed Companies and the Role of MSWG Activism as a Moderator",2023,"Environment-Behaviour Proceedings …","ebpj.e-iph.co.uk","https://ebpj.e-iph.co.uk/index.php/EBProceedings/article/view/5080","",243,"2025-02-06 14:45:45","","","","",,,,,0,0.00,0,2,2,"… Findings reveal no correlation between company size, performance, director remuneration, and AGM shareholder activism. The study also found that MSWG activism does not moderate …","https://ebpj.e-iph.co.uk/index.php/EBProceedings/article/download/5080/2720","https://scholar.google.com/scholar?q=related:MTjCM6LgrAUJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
0,"G Thijssen","The Misalignment of Interest between Shareholders and the Board of Directors: A Shareholder Activism Approach",,"thesis.eur.nl","","https://thesis.eur.nl/pub/34214/M118-Thijssen_432142.pdf","",244,"2025-02-06 14:45:45","PDF","","","",,,,,0,0.00,0,1,,"… Most studies, however look at the relation between activism and CEO turnover, rather than directors’ turnover. For example, Del Guercio &Hawkins (1999) find that firms that are …","https://thesis.eur.nl/pub/34214/M118-Thijssen_432142.pdf","https://scholar.google.com/scholar?q=related:GX2UADhwD4kJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
0,"AM Albakoush, Z Ishak","SHAREHOLDERS'ACTIVISM AS A MODERATOR OF THE RELATIONSHIP BETWEEN CORPORATE GOVERNANCE AND RETuRN ON INVESTMENT",2019,"Investment Management & …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/7488/9a2d343583024db6f56116bc66234edf9731.pdf","",247,"2025-02-06 14:45:45","PDF","","","",,,,,0,0.00,0,2,6,"… This study examines the moderating influence of shareholders’ activism (SA) on the CG effectiveness – FP relationship in non-financial companies listed in the Libyan Stock Market …","https://pdfs.semanticscholar.org/7488/9a2d343583024db6f56116bc66234edf9731.pdf","https://scholar.google.com/scholar?q=related:FwrSDM-LgbMJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
0,"DR Beatty, D Barton, T Koller","McKinsey Special Collection Activist investors",2017,"","dln.jaipuria.ac.in","http://dln.jaipuria.ac.in:8080/jspui/bitstream/123456789/2853/1/McKinsey-Special-Collections_ActivistInvestors.pdf","",251,"2025-02-06 14:45:45","PDF","","","",,,,,0,0.00,0,3,8,"… activist proof. But what we think companies could do is to look at themselves as an activist would and to say, “If I was an outside activist … enabled the CEO to settle an activist campaign …","http://dln.jaipuria.ac.in:8080/jspui/bitstream/123456789/2853/1/McKinsey-Special-Collections_ActivistInvestors.pdf","https://scholar.google.com/scholar?q=related:UKycuR9cFAwJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
0,"C Reid, SC Haan, HL Pitt, OS Simmons","Panel Discussion: Civil Rights and Social Activism: History and Context",2019,"","scholarlycommons.law.wlu.edu","https://scholarlycommons.law.wlu.edu/wlulr_events/civilrightsshareholder/feb2019/6/","",253,"2025-02-06 14:45:45","HTML","","","",,,,,0,0.00,0,4,6,"… Professor Haan’s scholarship focuses on corporate governance, shareholder activism, … Pitt is the CEO of global business consulting firm Kalorama Partners, and its law firm affiliate…","https://scholarlycommons.law.wlu.edu/wlulr_events/civilrightsshareholder/feb2019/6/","https://scholar.google.com/scholar?q=related:NWKLuCFS1IcJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
0,"G Gerolin","Brand Activism in the age of Woke Capitalism",2022,"","dspace.unive.it","http://dspace.unive.it/handle/10579/21413","",258,"2025-02-06 14:45:45","","","","",,,,,0,0.00,0,1,3,"… : this finds its origins in the social and activist movements, also suggesting a connection with … perspective about this phenomenon as Brand Activism, stating that the private democracy of …","http://dspace.unive.it/bitstream/handle/10579/21413/862072-1266504.pdf?sequence=2","https://scholar.google.com/scholar?q=related:sRbJvVaEDVkJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
0,"F Cubbage","… Woods: Leadership, Professionalism, and Activism in Natural Resources A Walk in the Woods: Leadership, Professionalism, and Activism in Natural Resources",2020,"","scholar.archive.org","https://scholar.archive.org/work/yv5aqsbw4zdqpm4d6yvry32owi/access/wayback/https://www.researchgate.net/profile/Frederick_Cubbage/publication/339974487_A_Walk_in_the_Woods_Leadership_Professionalism_and_Activism_in_Natural_Resources_A_Walk_in_the_Woods_Leadership_Professionalism_and_Activism_in_Natural_Resources/links/5e70a271a6fdccd76dcbd27d/A-Walk-in-the-Woods-Leadership-Professionalism-and-Activism-in-Natural-Resources-A-Walk-in-the-Woods-Leadership-Professionalism-and-Activism-in-Natural-Resources.pdf","",262,"2025-02-06 14:45:45","PDF","","","",,,,,0,0.00,0,1,5,"… the CEO, and report that evaluation to the full board for final action in an executive session without staff or the CEO, and meets with the CEO in executive session to discuss the …","https://scholar.archive.org/work/yv5aqsbw4zdqpm4d6yvry32owi/access/wayback/https://www.researchgate.net/profile/Frederick_Cubbage/publication/339974487_A_Walk_in_the_Woods_Leadership_Professionalism_and_Activism_in_Natural_Resources_A_Walk_in_the_Woods_Leadership_Professionalism_and_Activism_in_Natural_Resources/links/5e70a271a6fdccd76dcbd27d/A-Walk-in-the-Woods-Leadership-Professionalism-and-Activism-in-Natural-Resources-A-Walk-in-the-Woods-Leadership-Professionalism-and-Activism-in-Natural-Resources.pdf","https://scholar.google.com/scholar?q=related:rfDyvh5yCJAJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
0,"V Dimitrov, F Gao","Shareholder Activism and Trust: Evidence from Shareholder Governance Proposals",,"papers.ssrn.com","","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=3002604","",263,"2025-02-06 14:45:45","PDF","","","",,,,,0,0.00,0,2,,"… This result is robust to controlling for firm- and CEO-fixed effects, using instruments for CSR … Collectively, our results demonstrate the importance of trust for shareholder activism. …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=3002604","https://scholar.google.com/scholar?q=related:483vC_WX6_IJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
0,"Oxford Analytica","Shareholder activism may cut US corporate bonuses",2015,"Emerald Expert Briefings","emerald.com","https://www.emerald.com/insight/content/doi/10.1108/OXAN-DB201466/full/html","",265,"2025-02-06 14:45:45","","10.1108/OXAN-DB201466","","",,,,,0,0.00,0,1,10,"… A recent report indicates that there has been an increase in shareholder activism in the first … Instead, CEO pay increases most closely track overall stock market performance rather than …","","https://scholar.google.com/scholar?q=related:sJ5_n-R8blIJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
0,"CB Peters","Essays on the Relationship Between Corporate Sociopolitical Activism, Shareholder Wealth, and Consumer-Based Brand Equity",2022,"","search.proquest.com","https://search.proquest.com/openview/f84ba3f9b46b1cbc7f9748599e7bd4b8/1?pq-origsite=gscholar&cbl=18750&diss=y","",269,"2025-02-06 14:45:45","BOOK","","","",,,,,0,0.00,0,1,3,"… of CEO activism; may not be appropriate to regard CEO … , the authors suggest a theory of CEO sociopolitical activism … CEO activism is an important and widely popular topic, CEO …","https://digitalcommons.memphis.edu/cgi/viewcontent.cgi?article=4378&context=etd","https://scholar.google.com/scholar?q=related:CZoPZjZ1jJ8J:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
0,"Y Lim","The Dark Side of Shareholder Activism: Evidence from Employee Pension Plans",2017,"Asian Finance Association (AsianFA) 2017 Conference","","","",271,"2025-02-06 14:45:45","CITATION","","","",,,,,0,0.00,0,1,8,"","","https://scholar.google.com/scholar?q=related:qJKYikMSn10J:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
0,"J Li, N Montgomery, R Mousavi","How a Brand's Social Activism Impacts Consumers' Brand Evaluations: The Role of Brand Relationship Norms",2022,"arXiv preprint arXiv:2210.10832","arxiv.org","https://arxiv.org/abs/2210.10832","",273,"2025-02-06 14:45:45","","","","",,,,,0,0.00,0,3,3,"… activism events that vary in their political polarization. This research contributes to the literatures on brand engagement in social activism, … How CEO gender impacts the effectiveness of …","https://arxiv.org/pdf/2210.10832","https://scholar.google.com/scholar?q=related:g31lv29Bv7AJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
0,"AK Abasi","Corporate governance, shareholder activism and firm performance in Ghana",2015,"","University of Ghana","","",275,"2025-02-06 14:45:45","CITATION","","","",,,,,0,0.00,0,1,10,"","","https://scholar.google.com/scholar?q=related:WrT8HTVw7wIJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
0,"T Billitteri","Gun control activism reaches the corporate boardroom",2018,"LSE Business Review","eprints.lse.ac.uk","https://eprints.lse.ac.uk/91063/1/businessreview-2018-07-31-gun-control-activism-reaches-the-corporate.pdf","",277,"2025-02-06 14:45:45","PDF","","","",,,,,0,0.00,0,1,7,"… a wave of anti-gun activism. And the shareholders of Sturm Ruger delivered a surprise. … measure delighted its activist sponsors and their allies. It did not delight Ruger CEO Christopher J…","https://eprints.lse.ac.uk/91063/1/businessreview-2018-07-31-gun-control-activism-reaches-the-corporate.pdf","https://scholar.google.com/scholar?q=related:r_gTN1u1f8YJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
0,"A Oehler, JT Schmitz","The Announcement of Hedge Fund Activism and the Style of Communicating: Evidence from Hedge Fund Announcements on the US Stock Market",,"","","","",284,"2025-02-06 14:45:45","CITATION","","","",,,,,0,0.00,0,2,,"","","https://scholar.google.com/scholar?q=related:1Y3T3TkjGAcJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
0,"Z Zhong","Hedge Fund Activism Attacks and Time Trends",,"","","","",287,"2025-02-06 14:45:45","CITATION","","","",,,,,0,0.00,0,1,,"","","https://scholar.google.com/scholar?q=related:yO_FAA779NAJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
0,"K Wong","Brand Activism: The Evolution of the Social Responsibility of Buisness",2020,"","surface.syr.edu","https://surface.syr.edu/cgi/viewcontent.cgi?article=2548&context=honors_capstone","",295,"2025-02-06 14:45:45","PDF","","","",,,,,0,0.00,0,1,5,"… CEO activism is another facet of brand activism that consumers endorse. Thirty-eight percent of Americans had a favorable view on CEO activism, 25% had a less favorable view and …","https://surface.syr.edu/cgi/viewcontent.cgi?article=2548&context=honors_capstone","https://scholar.google.com/scholar?q=related:tmUQdrVfu9MJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
0,"P OZTURAN, A GRINSTEİN","Impact of Global Brand CMOs' CSR and Socio-Political Activism Communication on Twitter",,"pazarlama.org.tr","","http://pazarlama.org.tr/ppadpk-2021/bildiriler/81-1115-2132-v2_ok-U.pdf","",302,"2025-02-06 14:45:45","PDF","","","",,,,,0,0.00,0,2,,"… PrideMonth”; for socio-political activism: “Today our CEO Lowell McAdam sent a letter to Congress pledging Verizon’s full support for finding a permanent, bi-partisan solution that …","http://pazarlama.org.tr/ppadpk-2021/bildiriler/81-1115-2132-v2_ok-U.pdf","https://scholar.google.com/scholar?q=related:7ChPNj5IuIMJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
0,"S Kardel, A Joshi, MR DesJardine","The Effects of Dominance and Optimism Displays by Male and Female CEOs on Hedge Fund Activism (WITHDRAWN)",2021,"Academy of Management …","journals.aom.org","https://journals.aom.org/doi/abs/10.5465/AMBPP.2021.13664abstract","",306,"2025-02-06 14:45:45","","10.5465/AMBPP.2021.13664abstract","","",,,,,0,0.00,0,3,4,"… to varying degrees, we also theorize that CEO gender acts as an interpretive lens through which … on hedge fund activism campaigns between 2011 and 2019, linguistic analyses of CEO …","","https://scholar.google.com/scholar?q=related:iuOr1DfD13UJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
0,"S Jhunjhunwala","Shareholder and Activism: It's is ultimately all about the shareholders",2023,"Corporate Governance: Creating Value for …","Springer","https://link.springer.com/chapter/10.1007/978-981-99-2707-4_6","",307,"2025-02-06 14:45:45","","10.1007/978-981-99-2707-4_6","","",,,,,0,0.00,0,1,2,"… interests, they may sought to activism. Shareholder activism may be defined as the various … seven board members including its promoters and the CEO who was appointed by the RBI. …","","https://scholar.google.com/scholar?q=related:orPn8T5XK0UJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
0,"KA Whitler, D Wooten, L Nolan","Coke Puts its Brand between a Rock and a Hard Place: Aligning Activism with Brand Purpose",,"papers.ssrn.com","","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3942698","",308,"2025-02-06 14:45:45","","","","",,,,,0,0.00,0,3,,"… According to the Washington Post, the activist groups put additional pressure on companies to … 6 for a letter from chairman and CEO James Quincey regarding the company’s purpose. …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=3942698","https://scholar.google.com/scholar?q=related:crbM9Yg-Ah4J:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
