Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"J Barke, S Cohen, T Cole, L Henry, ...",A history of survival: preserving and working with an archive of single parent activism,2024,Women's History …,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/09612025.2023.2208413,https://scholar.google.com/scholar?cites=17570533156287810579&as_sdt=2005&sciodt=2007&hl=en,265,12/12/24 10:04,,10.1080/09612025.2023.2208413,,,,,,,1,1,0,5,1,"… It was an activist group that also delivered educational activities, research, and policy work. … with the archive: Sue Cohen, former CEO of SPAN begins by describing how both the …",https://www.tandfonline.com/doi/pdf/10.1080/09612025.2023.2208413,https://scholar.google.com/scholar?q=related:EwzCHtAS1_MJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"EM du Plessis, E Husted","Prepping as implicit activism: risk, danger, and post-capitalist imaginaries in prepper literature",2024,Social Movement Studies,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/14742837.2024.2349568,,266,12/12/24 10:04,,10.1080/14742837.2024.2349568,,,,,,,0,0,0,2,1,"… function as a form of ‘implicit activism’. This implicit activism could potentially prove as, if not … Considering this, we argue that social movement scholars and activists could benefit from a …",https://www.tandfonline.com/doi/pdf/10.1080/14742837.2024.2349568,https://scholar.google.com/scholar?q=related:7HnElaTDw7wJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"M Condis, U Bazaa",Successful Fan Activist Campaign,2024,Participations,participations.org,https://www.participations.org/20-01-05-condis-and-bazaa.pdf,,267,12/12/24 10:04,PDF,,,,,,,,0,0,0,2,1,… effective rhetorical tactics in fan activism that establishes the … as the need for fan activist campaigns to create and maintain … activists looking to leverage social media to help their cause. …,https://www.participations.org/20-01-05-condis-and-bazaa.pdf,https://scholar.google.com/scholar?q=related:3LkmU1KBQWEJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"N Fretwell, J Barker",'It's a tiger instinct – that's my baby!': affective practices of care in parents' educational activism,2024,British Journal of Sociology of Education,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/01425692.2024.2409277,,268,12/12/24 10:04,,10.1080/01425692.2024.2409277,,,,,,,0,0,0,2,1,"… ’ educational activism. We detail how parents’ activism is rooted in both powerful feelings of parental responsibility and wider, more altruistic concerns. We argue that parents’ activism …",https://www.tandfonline.com/doi/pdf/10.1080/01425692.2024.2409277,https://scholar.google.com/scholar?q=related:I4HjOnfz2_YJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
1,"LC Howe, S Shepherd, NB Warren, KR Mercurio, ...",Expressing dual concern in criticism for wrongdoing: The persuasive power of criticizing with care,2024,Journal of Business …,Springer,https://link.springer.com/article/10.1007/s10551-023-05475-0,https://scholar.google.com/scholar?cites=1526104402614582361&as_sdt=2005&sciodt=2007&hl=en,269,12/12/24 10:04,HTML,10.1007/s10551-023-05475-0,,,,,,,1,1,0,5,1,"… For instance, consumers who disagree with a CEO’s ideological criticism have weaker … to the CEO’s criticism and further, to maintain stronger purchase intentions at the CEO’s company. …",https://link.springer.com/article/10.1007/s10551-023-05475-0,https://scholar.google.com/scholar?q=related:WXwAWN7PLRUJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
2,"S Robins, L Baumgardt",Opening the Black Box of Urban Development: Cultural Heritage Activism at the Amazon Megaproject in Cape Town,2024,Theoria,berghahnjournals.com,https://www.berghahnjournals.com/view/journals/theoria/71/178/th7117802.xml,https://scholar.google.com/scholar?cites=16555955445500327586&as_sdt=2005&sciodt=2007&hl=en,270,12/12/24 10:04,HTML,,,,,,,,2,2,1,2,1,… on efforts by indigenous activists to oppose a … activists and environmentalists. We also examine why and on what terms it was even possible for a small group of indigenous activists to …,https://www.berghahnjournals.com/view/journals/theoria/71/178/th7117802.xml,https://scholar.google.com/scholar?q=related:orY9rsKRwuUJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
1,"A Saeed, AAA Sarang, AA Rind",Co‐opted Independent Directors and Firms' Environmental Performance,2024,Corporate Governance: An …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/corg.12588,https://scholar.google.com/scholar?cites=3346933053168230569&as_sdt=2005&sciodt=2007&hl=en,271,12/12/24 10:04,,10.1111/corg.12588,,,,,,,1,1,0,3,1,"… Our findings show that while institutional ownership and CEO power exacerbate the … is pronounced in firms with young CEOs, male CEOs, and low CEO compensation. Further, the …",,https://scholar.google.com/scholar?q=related:qSAbCeGxci4J:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
3,"J Fisch, J Schwartz",How Did Corporations Get Stuck in Politics and Can They Escape?,2024,University of Chicago Business …,scholarship.law.upenn.edu,https://scholarship.law.upenn.edu/faculty_articles/459/,https://scholar.google.com/scholar?cites=3180214216184783658&as_sdt=2005&sciodt=2007&hl=en,272,12/12/24 10:04,,,,,,,,,3,3,2,2,1,"… only the decisions of the signatory CEOs, we argue that this commitment should … activist appeals. The first, and arguably most compelling reason for finding common ground with activists…",https://scholarship.law.upenn.edu/cgi/viewcontent.cgi?article=1455&context=faculty_articles,https://scholar.google.com/scholar?q=related:KmNX6fpjIiwJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
1,MM Alqudsi,Beyond ESG Compliance: A horizon of economics peace for Nike,2024,,sk.sagepub.com,https://sk.sagepub.com/cases/download/beyond-esg-compliance-a-horizon-of-economic-peace-for-nike,https://scholar.google.com/scholar?cites=15561781512487666355&as_sdt=2005&sciodt=2007&hl=en,273,12/12/24 10:04,BOOK,,,,,,,,1,1,1,1,1,"… However, the groups of civil activists who implemented the initiatives took the UN work to … The CEOs of the sports giants sent an official letter to Donahoe, Nike’s CEO, demanding a …",,https://scholar.google.com/scholar?q=related:s4IR9NWN9tcJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
6,"V Charitsis, M Laamanen",When digital capitalism takes (on) the neighbourhood: data activism meets place-based collective action,2024,Social Movement Studies,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/14742837.2022.2123314,https://scholar.google.com/scholar?cites=9977470857773148656&as_sdt=2005&sciodt=2007&hl=en,274,12/12/24 10:04,,10.1080/14742837.2022.2123314,,,,,,,6,6,3,2,1,"… activism which challenges dominant data politics. Focusing on the intersection of data activism … Both projects were met with resistance comprising elements of data activism, mobilised …",,https://scholar.google.com/scholar?q=related:8Glh2uEYd4oJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"A Love, SN Waller, A Gardner, ...","… Basketball Association (NBA), yet 70 per cent of head coaches in the league are white, as are nearly 90 per cent of team presidents/CEOS (Lapchick, 2020). At the",2024,Routledge Handbook of …,books.google.com,https://books.google.com/books?hl=en&lr=&id=L9AEEQAAQBAJ&oi=fnd&pg=PP209&dq=ceo+activist+or+ceo+activism&ots=XipI8UaQ3w&sig=Fx_yrAzfByqnaptg0QDUYLygEJo,,275,12/12/24 10:04,,,,,,,,,0,0,0,4,1,"… Although scholars have produced a substantial body of work illustrating the socially constructed nature of race and its implications, while activists and other stakeholders have achieved …",,https://scholar.google.com/scholar?q=related:RV60d38iHYwJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"J Gifford, RL Berridge",Shareholder Engagement,2024,Sustainability: Business and Investment …,World Scientific,https://www.worldscientific.com/doi/abs/10.1142/9789811240928_0011,,276,12/12/24 10:04,,10.1142/9789811240928_0011,,,,,,,0,0,0,2,1,"… While traditional shareholder activists focus exclusively on the … ) that indicates whether shareholder activism has been effective … activism often seeks board positions, removal of the CEO, …",,https://scholar.google.com/scholar?q=related:bVkSTqZoY3oJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
3,"Y Schwarte, P He",The effects of institutional investors and munificence on board chair orientations,2024,Journal of Management and Governance,Springer,https://link.springer.com/article/10.1007/s10997-024-09698-9,https://scholar.google.com/scholar?cites=1833067065921962311&as_sdt=2005&sciodt=2007&hl=en,277,12/12/24 10:04,,10.1007/s10997-024-09698-9,,,,,,,3,3,2,2,1,"… increased power and influence, activist shareholders, especially institutional investors, … CEO. This study also provides practical implications for investors, boards of directors, and CEOs. …",,https://scholar.google.com/scholar?q=related:RwG_0chccBkJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,Y Kang,"Status Threat, Meritocracy, and the Politics of Solidarity in the Seoul Subway",2024,Social Problems,academic.oup.com,https://academic.oup.com/socpro/advance-article-abstract/doi/10.1093/socpro/spae071/7908493,,278,12/12/24 10:04,,10.1093/socpro/spae071/7908493,,,,,,,0,0,0,1,1,"… For example, one activist held a sign reading, “Dear CEO, we worked very hard today” during a one-person protest outside the Seoul Metro Headquarters. Many of the countermovement…",,https://scholar.google.com/scholar?q=related:aMn2n2xdkvcJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
6,KS Rebeiz,The evolutionary journey of the American corporation and its governance over two centuries,2024,Corporate Governance: The International Journal of …,emerald.com,https://www.emerald.com/insight/content/doi/10.1108/CG-06-2023-0249/full/html,https://scholar.google.com/scholar?cites=8650865394393210387&as_sdt=2005&sciodt=2007&hl=en,279,12/12/24 10:04,,10.1108/CG-06-2023-0249,,,,,,,6,6,6,1,1,"… marketplace exerted pressure on CEOs to meet shareholders… , leading to increased shareholder activism and a heightened … to the CEO, and that the dismissal of a CEO was …",,https://scholar.google.com/scholar?q=related:E96G8D0MDngJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
1,"FL Blickwendel, P Kenning",Does Brand Activism Reinforce Consumer Participation?,2024,zfwu Zeitschrift für Wirtschafts-und …,nomos-elibrary.de,https://www.nomos-elibrary.de/10.5771/1439-880X-2024-1-79.pdf,https://scholar.google.com/scholar?cites=14511212011679339353&as_sdt=2005&sciodt=2007&hl=en,280,12/12/24 10:04,,10.5771/1439-880X-2024-1-79,,,,,,,1,1,1,2,1,"… that can be directly associated with the brand activist could be affected, which is why we also include the boycott likelihood towards the brand activist. In addition, we consider the …",,https://scholar.google.com/scholar?q=related:WVOH4HAuYskJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
4,"AA Gull, H Luong, M Nadeem",Board co‐option and corporate environmental orientation: New insights from the waste management perspective,2024,Corporate Governance: An …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/corg.12567,https://scholar.google.com/scholar?cites=340669814580305126&as_sdt=2005&sciodt=2007&hl=en,281,12/12/24 10:04,,10.1111/corg.12567,,,,,,,4,4,1,3,1,… CEO … activists have commonly disparaged the lack of board independence and the passivity and ineffectiveness of the decision-making process as a result of the relation between CEOs …,https://onlinelibrary.wiley.com/doi/pdf/10.1111/corg.12567,https://scholar.google.com/scholar?q=related:5tzBM2RNugQJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"AM Bitzarakis, L Olsson, F Garcia Jr",Perceptions Shape Expectations: Exploring the Antecedents of Brand Activism,2024,,diva-portal.org,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1872893,,282,12/12/24 10:04,,,,,,,,,0,0,0,3,1,Brand activism is an increasingly significant theme in business and marketing research. The purpose of this study was to explore consumers' perceptions and expectations of authentic …,https://www.diva-portal.org/smash/get/diva2:1872893/FULLTEXT01.pdf,https://scholar.google.com/scholar?q=related:D07-cdobmn8J:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
2,AN Novak,News coverage of climate change and generation Z,2024,Climatic Change,Springer,https://link.springer.com/article/10.1007/s10584-024-03731-4,https://scholar.google.com/scholar?cites=11345573716504258303&as_sdt=2005&sciodt=2007&hl=en,283,12/12/24 10:04,HTML,10.1007/s10584-024-03731-4,,,,,,,2,2,2,1,1,… The nuances of these news discourses impact opinions of Generation Z and the impact the group have on climate change activism with the potential to impact activist group outreach …,https://link.springer.com/article/10.1007/s10584-024-03731-4,https://scholar.google.com/scholar?q=related:_6Y-CS-Tc50J:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
2,"IR Ganie, A Haldar, TA Wani, H Manuj",Do institutional investors affect corporate governance through proxy voting and shareholder activism? Evidence from India,2024,International Journal of …,emerald.com,https://www.emerald.com/insight/content/doi/10.1108/ijoa-04-2023-3718/full/html,https://scholar.google.com/scholar?cites=4831993986873278879&as_sdt=2005&sciodt=2007&hl=en,284,12/12/24 10:04,,10.1108/ijoa-04-2023-3718,,,,,,,2,2,1,4,1,Purpose This study aims to examine the role of institutional investors (using proxy voting and voice) in influencing the decisions and governance landscape of their investee firms. …,,https://scholar.google.com/scholar?q=related:n8FnGO6wDkMJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"Y Li, JG Bernard, M Luczak-Roesch",Explaining Differential Involvement in Cross-Movement Coalitions on Social Media: the# StopHateForProfit Campaign,2024,ACM Transactions on Social …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3689368,,285,12/12/24 10:04,,10.1145/3689368,,,,,,,0,0,0,3,1,"… me and the other four CEOs [of the non-profits backing the boycott], one or more of us talk to pretty much all CEOs globally involved on corporate side [138]. The leaders of ADL, NAACP, …",https://dl.acm.org/doi/pdf/10.1145/3689368,https://scholar.google.com/scholar?q=related:NxVETccV2_IJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"RC Polk, S Buchheit, ME Riley, ...",Shrinking the 13D disclosure window will benefit non-activist investors,2024,Journal of Financial …,emerald.com,https://www.emerald.com/insight/content/doi/10.1108/JFRC-01-2024-0016/full/html,,286,12/12/24 10:04,,10.1108/JFRC-01-2024-0016,,,,,,,0,0,0,4,1,"… underperformance has been the norm during chief executive officer Mark Tritton’s tenure (… First, we obtain filer and issuer data from the Audit Analytics Shareholder Activism database…",,https://scholar.google.com/scholar?q=related:szccDqml20EJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
1,"DW Puchniak, U Varottil",Climate-Related Shareholder Activism as Corporate Democracy: A Call to Reform “Acting in Concert” Rules,2024,,papers.ssrn.com,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4770897,https://scholar.google.com/scholar?cites=5645538689072090333&as_sdt=2005&sciodt=2007&hl=en,287,12/12/24 10:04,,,,,,,,,1,1,1,2,1,"… in concert rules that would allow for collective climate-related shareholder activism, while still safeguarding against abusive activist behavior – which is a major contribution of our article. …",https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4770897,https://scholar.google.com/scholar?q=related:3czdv4b7WE4J:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
